ipv4_address,user_agent,datetime
175.76.192.179,Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; mn-MN) AppleWebKit/533.10.4 (KHTML; like Gecko) Version/3.0.5 Mobile/8B116 Safari/6533.10.4,2022-03-25 05:23:16
204.224.85.89,Mozilla/5.0 (Linux; Android 3.2.1) AppleWebKit/535.2 (KHTML; like Gecko) Chrome/52.0.827.0 Safari/535.2,2022-03-22 09:02:21
29.212.211.233,Opera/8.18.(Windows 95; fi-FI) Presto/2.9.190 Version/11.00,2022-03-16 22:15:08
20.73.90.188,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/3.1),2022-03-23 14:52:47
116.107.0.226,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_9_6 rv:5.0; he-IL) AppleWebKit/535.48.5 (KHTML; like Gecko) Version/5.1 Safari/535.48.5,2022-03-22 10:52:59
91.205.230.14,Opera/8.26.(X11; Linux x86_64; gd-GB) Presto/2.9.170 Version/12.00,2022-03-19 16:35:22
78.158.108.105,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_9_5) AppleWebKit/535.0 (KHTML; like Gecko) Chrome/55.0.845.0 Safari/535.0,2022-03-21 12:29:32
153.166.11.253,Opera/8.74.(Windows NT 5.0; ms-MY) Presto/2.9.189 Version/10.00,2022-03-16 20:30:27
201.122.145.94,Opera/8.42.(Windows NT 6.1; ha-NG) Presto/2.9.174 Version/10.00,2022-03-05 04:05:59
14.175.74.164,Opera/8.26.(X11; Linux i686; ga-IE) Presto/2.9.185 Version/10.00,2022-03-20 16:38:10
108.225.20.92,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.1 (KHTML; like Gecko) Chrome/39.0.822.0 Safari/535.1,2022-03-07 04:20:33
178.215.110.81,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.2 (KHTML; like Gecko) Chrome/54.0.804.0 Safari/536.2,2022-03-19 21:20:52
134.114.224.62,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/2021-01-10 21:51:05 Firefox/3.8,2022-03-04 08:48:55
40.209.225.225,Mozilla/5.0 (iPhone; CPU iPhone OS 5_1_1 like Mac OS X) AppleWebKit/532.2 (KHTML; like Gecko) FxiOS/16.1u1717.0 Mobile/99L313 Safari/532.2,2022-03-06 23:45:01
44.118.33.22,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_4; rv:1.9.4.20) Gecko/2010-04-18 23:10:42 Firefox/3.8,2022-03-15 10:53:32
142.247.15.208,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.0; Trident/3.0),2022-03-18 00:58:54
156.98.237.55,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.1; Trident/5.0),2022-03-28 20:39:46
2.240.248.102,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_2 rv:2.0; hne-IN) AppleWebKit/535.23.3 (KHTML; like Gecko) Version/5.0.5 Safari/535.23.3,2022-03-21 08:42:53
70.13.121.150,Opera/9.91.(Windows NT 10.0; ro-RO) Presto/2.9.161 Version/10.00,2022-03-08 16:37:38
85.203.83.134,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_9 rv:6.0; lb-LU) AppleWebKit/533.29.2 (KHTML; like Gecko) Version/4.0.3 Safari/533.29.2,2022-03-04 04:50:02
87.191.132.5,Opera/9.28.(X11; Linux i686; crh-UA) Presto/2.9.167 Version/11.00,2022-03-27 02:25:44
101.125.126.177,Mozilla/5.0 (Windows NT 6.0) AppleWebKit/532.2 (KHTML; like Gecko) Chrome/30.0.859.0 Safari/532.2,2022-03-01 18:36:08
42.74.238.139,Mozilla/5.0 (Windows 95; gd-GB; rv:1.9.2.20) Gecko/2015-02-01 14:51:51 Firefox/3.8,2022-03-12 13:26:09
21.239.252.85,Mozilla/5.0 (Linux; Android 5.1.1) AppleWebKit/536.2 (KHTML; like Gecko) Chrome/56.0.805.0 Safari/536.2,2022-03-19 15:40:52
91.173.143.49,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_4 rv:2.0; ia-FR) AppleWebKit/533.12.3 (KHTML; like Gecko) Version/4.0.4 Safari/533.12.3,2022-03-22 20:40:29
145.209.75.153,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/4.0),2022-03-27 08:55:31
199.132.55.117,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/2017-05-02 16:47:00 Firefox/3.6.7,2022-03-19 08:21:38
189.211.13.12,Mozilla/5.0 (X11; Linux i686; rv:1.9.7.20) Gecko/2013-06-11 06:15:09 Firefox/3.8,2022-03-16 06:16:44
33.17.147.69,Opera/8.97.(Windows NT 5.1; ti-ER) Presto/2.9.180 Version/11.00,2022-03-11 07:39:13
26.85.247.78,Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.0 (KHTML; like Gecko) Chrome/30.0.894.0 Safari/535.0,2022-03-27 13:55:54
44.218.120.148,Mozilla/5.0 (Android 6.0; Mobile; rv:17.0) Gecko/17.0 Firefox/17.0,2022-03-24 17:01:17
47.50.209.247,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_11_5) AppleWebKit/536.2 (KHTML; like Gecko) Chrome/62.0.812.0 Safari/536.2,2022-03-23 22:35:34
196.87.222.159,Mozilla/5.0 (compatible; MSIE 6.0; Windows CE; Trident/5.1),2022-03-27 19:51:55
170.1.70.242,Mozilla/5.0 (iPad; CPU iPad OS 3_1_3 like Mac OS X) AppleWebKit/535.1 (KHTML; like Gecko) CriOS/17.0.814.0 Mobile/44G796 Safari/535.1,2022-03-29 12:18:26
119.217.223.148,Mozilla/5.0 (Windows NT 5.1; byn-ER; rv:1.9.1.20) Gecko/2012-10-05 22:25:59 Firefox/15.0,2022-03-17 16:09:35
172.150.30.193,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_7 rv:6.0; sq-ML) AppleWebKit/531.17.4 (KHTML; like Gecko) Version/4.0.5 Safari/531.17.4,2022-03-16 16:12:13
131.32.119.65,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_3 rv:3.0; uz-UZ) AppleWebKit/532.27.1 (KHTML; like Gecko) Version/4.0 Safari/532.27.1,2022-03-12 20:37:20
157.231.17.48,Mozilla/5.0 (Linux; Android 7.1.1) AppleWebKit/534.0 (KHTML; like Gecko) Chrome/59.0.897.0 Safari/534.0,2022-03-22 13:43:53
40.135.112.131,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_8) AppleWebKit/535.1 (KHTML; like Gecko) Chrome/31.0.849.0 Safari/535.1,2022-03-29 00:56:37
102.201.88.222,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; Trident/3.1),2022-03-06 22:29:16
34.21.148.88,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.2; Trident/3.1),2022-03-22 16:31:54
189.126.219.84,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_8) AppleWebKit/531.1 (KHTML; like Gecko) Chrome/54.0.814.0 Safari/531.1,2022-03-11 02:45:49
69.116.55.175,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_4 rv:3.0; ne-NP) AppleWebKit/535.39.6 (KHTML; like Gecko) Version/5.0.5 Safari/535.39.6,2022-03-08 23:55:47
141.109.178.242,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_5; rv:1.9.3.20) Gecko/2016-01-12 04:21:25 Firefox/3.8,2022-03-03 02:19:02
82.142.40.52,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.0; Trident/4.0),2022-03-22 11:08:51
61.236.3.74,Mozilla/5.0 (Android 4.3; Mobile; rv:40.0) Gecko/40.0 Firefox/40.0,2022-03-19 09:01:43
143.177.81.171,Mozilla/5.0 (Windows; U; Windows NT 6.2) AppleWebKit/533.36.4 (KHTML; like Gecko) Version/4.0 Safari/533.36.4,2022-03-25 01:23:13
167.107.203.83,Mozilla/5.0 (Linux; Android 3.2.6) AppleWebKit/531.1 (KHTML; like Gecko) Chrome/15.0.864.0 Safari/531.1,2022-03-15 02:14:22
126.186.131.55,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.01; Trident/5.0),2022-03-16 15:27:34
74.130.28.108,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 10.0; Trident/3.1),2022-03-15 04:49:12
108.143.211.179,Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; ckb-IQ) AppleWebKit/534.35.6 (KHTML; like Gecko) Version/4.0.5 Mobile/8B111 Safari/6534.35.6,2022-03-29 13:40:39
166.248.92.85,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/2021-05-30 10:26:48 Firefox/3.6.19,2022-02-28 14:24:46
21.198.243.154,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.0; Trident/4.0),2022-03-12 08:37:12
140.33.204.213,Mozilla/5.0 (Windows NT 5.01; et-EE; rv:1.9.1.20) Gecko/2012-09-23 14:01:26 Firefox/3.6.12,2022-03-01 12:05:51
47.49.143.205,Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; is-IS) AppleWebKit/532.27.6 (KHTML; like Gecko) Version/3.0.5 Mobile/8B116 Safari/6532.27.6,2022-03-03 03:52:11
47.187.10.111,Mozilla/5.0 (compatible; MSIE 8.0; Windows CE; Trident/3.0),2022-03-25 05:52:21
100.32.78.67,Mozilla/5.0 (Windows; U; Windows NT 6.0) AppleWebKit/533.34.1 (KHTML; like Gecko) Version/4.0.1 Safari/533.34.1,2022-03-02 10:36:49
79.227.128.180,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; Trident/3.0),2022-03-09 18:23:01
67.5.254.48,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_9 rv:5.0; lzh-TW) AppleWebKit/535.1.2 (KHTML; like Gecko) Version/5.0 Safari/535.1.2,2022-02-27 23:43:44
164.192.185.4,Mozilla/5.0 (iPod; U; CPU iPhone OS 4_1 like Mac OS X; he-IL) AppleWebKit/534.5.5 (KHTML; like Gecko) Version/3.0.5 Mobile/8B118 Safari/6534.5.5,2022-03-10 00:03:00
77.137.53.213,Mozilla/5.0 (Windows; U; Windows NT 5.01) AppleWebKit/535.8.6 (KHTML; like Gecko) Version/4.0 Safari/535.8.6,2022-03-19 02:16:53
96.193.153.178,Opera/9.39.(Windows NT 5.2; nn-NO) Presto/2.9.169 Version/11.00,2022-03-15 15:04:54
205.103.164.254,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.2; Trident/3.1),2022-03-17 07:21:07
37.211.22.98,Mozilla/5.0 (Linux; Android 4.1.2) AppleWebKit/533.2 (KHTML; like Gecko) Chrome/60.0.843.0 Safari/533.2,2022-03-15 23:21:52
145.189.85.2,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.1; Trident/4.0),2022-03-18 04:48:13
19.176.82.33,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_5; rv:1.9.4.20) Gecko/2017-07-02 20:15:06 Firefox/3.6.3,2022-03-06 07:54:22
155.170.140.196,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 4.0; Trident/4.1),2022-03-07 12:36:09
55.99.240.3,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/3.1),2022-03-08 10:52:02
6.140.105.223,Mozilla/5.0 (Android 3.0; Mobile; rv:43.0) Gecko/43.0 Firefox/43.0,2022-03-20 17:44:37
150.213.32.253,Opera/8.89.(Windows NT 4.0; lo-LA) Presto/2.9.161 Version/10.00,2022-03-08 13:11:42
146.132.253.116,Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; lt-LT) AppleWebKit/531.17.1 (KHTML; like Gecko) Version/3.0.5 Mobile/8B118 Safari/6531.17.1,2022-02-28 03:45:34
150.120.155.74,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.1; Trident/4.0),2022-03-21 11:59:03
35.131.7.242,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_6 rv:6.0; pt-BR) AppleWebKit/535.23.5 (KHTML; like Gecko) Version/5.0.5 Safari/535.23.5,2022-03-03 06:33:28
219.156.230.4,Opera/8.96.(Windows 98; sa-IN) Presto/2.9.184 Version/12.00,2022-03-07 07:29:10
46.201.71.12,Opera/8.49.(Windows NT 5.2; fy-DE) Presto/2.9.176 Version/12.00,2022-03-07 06:01:17
57.5.154.108,Mozilla/5.0 (iPad; CPU iPad OS 10_3_3 like Mac OS X) AppleWebKit/532.0 (KHTML; like Gecko) CriOS/41.0.894.0 Mobile/49M428 Safari/532.0,2022-03-05 06:11:27
13.253.176.84,Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; am-ET) AppleWebKit/532.45.3 (KHTML; like Gecko) Version/4.0.5 Mobile/8B118 Safari/6532.45.3,2022-03-06 16:43:24
92.16.178.132,Mozilla/5.0 (Windows NT 6.1; he-IL; rv:1.9.0.20) Gecko/2013-03-03 18:57:01 Firefox/8.0,2022-03-29 15:20:00
116.157.224.98,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_8; rv:1.9.6.20) Gecko/2012-12-14 23:46:34 Firefox/10.0,2022-03-21 15:23:15
179.245.142.146,Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/534.41.6 (KHTML; like Gecko) Version/4.0.5 Safari/534.41.6,2022-03-09 10:58:57
221.210.212.132,Mozilla/5.0 (Windows NT 6.2) AppleWebKit/531.1 (KHTML; like Gecko) Chrome/58.0.807.0 Safari/531.1,2022-03-20 23:31:20
10.215.71.172,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.0; Trident/5.0),2022-03-29 12:36:44
178.64.111.197,Opera/8.85.(Windows 95; tl-PH) Presto/2.9.187 Version/12.00,2022-03-06 09:43:07
150.169.40.42,Opera/8.70.(Windows 95; se-NO) Presto/2.9.178 Version/10.00,2022-03-12 02:02:33
78.26.30.180,Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_5 like Mac OS X) AppleWebKit/532.2 (KHTML; like Gecko) CriOS/32.0.838.0 Mobile/12V901 Safari/532.2,2022-03-22 23:20:36
32.55.82.3,Mozilla/5.0 (iPad; CPU iPad OS 4_2_1 like Mac OS X) AppleWebKit/532.2 (KHTML; like Gecko) FxiOS/12.2a1757.0 Mobile/85C812 Safari/532.2,2022-03-21 15:43:37
56.9.247.20,Opera/9.69.(X11; Linux x86_64; af-ZA) Presto/2.9.168 Version/10.00,2022-03-21 04:47:39
66.125.247.78,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/2010-03-21 16:55:26 Firefox/3.6.7,2022-03-19 12:26:16
113.136.34.186,Mozilla/5.0 (iPad; CPU iPad OS 12_4_8 like Mac OS X) AppleWebKit/531.0 (KHTML; like Gecko) FxiOS/14.6k4927.0 Mobile/30Y407 Safari/531.0,2022-03-09 12:13:02
62.172.124.178,Mozilla/5.0 (iPhone; CPU iPhone OS 3_1_3 like Mac OS X) AppleWebKit/534.1 (KHTML; like Gecko) CriOS/15.0.845.0 Mobile/42K750 Safari/534.1,2022-03-24 03:37:20
147.158.98.233,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/2015-02-07 02:53:28 Firefox/3.8,2022-03-15 06:07:14
188.255.247.188,Opera/8.42.(X11; Linux x86_64; kok-IN) Presto/2.9.164 Version/12.00,2022-03-14 04:33:39
3.242.95.91,Opera/9.61.(X11; Linux x86_64; hi-IN) Presto/2.9.190 Version/10.00,2022-03-11 04:20:58
20.184.114.213,Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; gd-GB) AppleWebKit/533.26.4 (KHTML; like Gecko) Version/4.0.5 Mobile/8B114 Safari/6533.26.4,2022-03-28 20:15:55
140.128.197.77,Opera/8.97.(X11; Linux i686; mk-MK) Presto/2.9.168 Version/10.00,2022-03-14 07:33:09
150.23.110.246,Opera/9.17.(X11; Linux i686; ia-FR) Presto/2.9.161 Version/10.00,2022-03-12 00:38:01
203.81.198.188,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/3.1),2022-03-08 10:39:47
58.21.210.197,Opera/8.11.(Windows NT 5.01; sd-IN) Presto/2.9.164 Version/11.00,2022-03-06 17:29:24
151.221.151.19,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_8 rv:2.0; byn-ER) AppleWebKit/535.22.2 (KHTML; like Gecko) Version/5.1 Safari/535.22.2,2022-03-16 14:26:06
215.5.208.168,Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/535.13.1 (KHTML; like Gecko) Version/4.0 Safari/535.13.1,2022-03-19 16:37:58
133.3.165.194,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 4.0; Trident/5.0),2022-03-08 18:15:51
103.190.165.76,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/3.0),2022-03-26 13:21:05
134.141.196.181,Opera/9.78.(Windows NT 5.0; mni-IN) Presto/2.9.169 Version/11.00,2022-03-14 10:46:51
183.192.66.250,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/3.0),2022-03-01 19:52:47
82.63.201.155,Opera/9.27.(X11; Linux x86_64; hy-AM) Presto/2.9.183 Version/12.00,2022-03-15 00:05:21
172.109.193.194,Mozilla/5.0 (Linux; Android 2.3.5) AppleWebKit/535.2 (KHTML; like Gecko) Chrome/60.0.857.0 Safari/535.2,2022-03-01 18:00:28
200.84.30.95,Opera/9.40.(Windows 95; zh-SG) Presto/2.9.173 Version/10.00,2022-03-07 21:21:41
221.176.160.34,Mozilla/5.0 (compatible; MSIE 5.0; Windows CE; Trident/5.1),2022-03-16 06:23:11
170.176.107.6,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_6 rv:5.0; ckb-IQ) AppleWebKit/532.38.3 (KHTML; like Gecko) Version/5.0.2 Safari/532.38.3,2022-03-27 13:33:17
146.226.135.216,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.1; Trident/5.0),2022-03-23 00:08:24
68.85.27.214,Mozilla/5.0 (Android 2.1; Mobile; rv:63.0) Gecko/63.0 Firefox/63.0,2022-03-24 13:58:36
186.151.253.178,Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; sq-ML) AppleWebKit/534.8.3 (KHTML; like Gecko) Version/4.0.5 Mobile/8B116 Safari/6534.8.3,2022-03-16 00:07:34
98.163.21.99,Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; lzh-TW) AppleWebKit/534.29.1 (KHTML; like Gecko) Version/4.0.5 Mobile/8B111 Safari/6534.29.1,2022-03-18 22:16:18
165.176.176.36,Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; niu-NU) AppleWebKit/535.46.7 (KHTML; like Gecko) Version/3.0.5 Mobile/8B115 Safari/6535.46.7,2022-03-05 03:55:52
63.186.195.65,Mozilla/5.0 (compatible; MSIE 9.0; Windows 95; Trident/4.1),2022-03-05 09:23:18
122.103.218.104,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/5.0),2022-03-16 05:55:59
53.202.111.62,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 10.0; Trident/5.1),2022-03-14 00:02:47
19.156.73.156,Mozilla/5.0 (Windows; U; Windows NT 4.0) AppleWebKit/531.38.7 (KHTML; like Gecko) Version/4.0.1 Safari/531.38.7,2022-03-08 07:36:13
74.82.245.16,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_7_9) AppleWebKit/534.2 (KHTML; like Gecko) Chrome/25.0.809.0 Safari/534.2,2022-03-23 10:09:37
138.31.20.131,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.2; Trident/4.0),2022-03-12 12:56:43
169.206.2.142,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_8 rv:5.0; lv-LV) AppleWebKit/531.2.2 (KHTML; like Gecko) Version/4.0.3 Safari/531.2.2,2022-03-24 14:20:40
174.9.106.28,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_8 rv:3.0; cs-CZ) AppleWebKit/535.19.7 (KHTML; like Gecko) Version/5.0.5 Safari/535.19.7,2022-03-12 20:23:05
113.84.42.148,Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/532.2 (KHTML; like Gecko) FxiOS/12.4z2215.0 Mobile/79H530 Safari/532.2,2022-03-25 13:32:13
30.233.10.77,Opera/9.95.(X11; Linux x86_64; fi-FI) Presto/2.9.174 Version/12.00,2022-03-24 17:03:46
117.12.95.30,Mozilla/5.0 (iPhone; CPU iPhone OS 10_3_4 like Mac OS X) AppleWebKit/532.0 (KHTML; like Gecko) CriOS/56.0.800.0 Mobile/00G670 Safari/532.0,2022-03-28 12:54:36
220.49.226.50,Mozilla/5.0 (Linux; Android 7.0) AppleWebKit/535.2 (KHTML; like Gecko) Chrome/26.0.894.0 Safari/535.2,2022-03-28 13:23:12
92.76.78.242,Mozilla/5.0 (Android 1.0; Mobile; rv:20.0) Gecko/20.0 Firefox/20.0,2022-03-14 00:35:43
223.63.15.23,Mozilla/5.0 (Windows; U; Windows NT 5.0) AppleWebKit/532.10.4 (KHTML; like Gecko) Version/4.0.5 Safari/532.10.4,2022-03-01 02:29:43
191.64.47.196,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.01; Trident/4.1),2022-03-04 00:50:25
147.74.51.12,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 10.0; Trident/5.0),2022-03-28 17:58:57
49.255.233.136,Mozilla/5.0 (iPhone; CPU iPhone OS 9_3_6 like Mac OS X) AppleWebKit/531.0 (KHTML; like Gecko) FxiOS/16.3h2733.0 Mobile/38T834 Safari/531.0,2022-03-29 12:21:15
159.125.177.32,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/3.1),2022-03-26 15:28:28
172.194.244.207,Opera/8.99.(Windows 98; ml-IN) Presto/2.9.166 Version/11.00,2022-03-01 19:03:15
84.195.251.124,Mozilla/5.0 (compatible; MSIE 7.0; Windows 98; Win 9x 4.90; Trident/5.0),2022-03-21 20:40:03
205.174.59.179,Mozilla/5.0 (Windows NT 5.0) AppleWebKit/531.1 (KHTML; like Gecko) Chrome/25.0.818.0 Safari/531.1,2022-03-24 02:06:03
138.92.150.178,Mozilla/5.0 (X11; Linux i686) AppleWebKit/536.2 (KHTML; like Gecko) Chrome/21.0.827.0 Safari/536.2,2022-03-06 17:17:13
118.96.221.174,Mozilla/5.0 (Windows CE) AppleWebKit/536.0 (KHTML; like Gecko) Chrome/40.0.879.0 Safari/536.0,2022-03-25 07:15:57
24.94.7.141,Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/531.24.5 (KHTML; like Gecko) Version/5.0 Safari/531.24.5,2022-03-21 20:29:58
161.72.199.121,Mozilla/5.0 (iPod; U; CPU iPhone OS 3_0 like Mac OS X; fo-FO) AppleWebKit/531.30.4 (KHTML; like Gecko) Version/3.0.5 Mobile/8B113 Safari/6531.30.4,2022-03-18 20:15:07
27.211.124.184,Opera/8.29.(X11; Linux i686; id-ID) Presto/2.9.189 Version/11.00,2022-03-05 10:49:52
94.170.171.162,Opera/9.20.(Windows NT 6.1; mi-NZ) Presto/2.9.163 Version/10.00,2022-03-23 12:59:51
63.57.108.47,Mozilla/5.0 (Windows NT 4.0) AppleWebKit/531.0 (KHTML; like Gecko) Chrome/59.0.809.0 Safari/531.0,2022-03-08 08:07:58
1.3.246.83,Opera/9.13.(X11; Linux i686; ps-AF) Presto/2.9.169 Version/12.00,2022-03-17 05:32:31
143.118.24.87,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_10_1) AppleWebKit/534.2 (KHTML; like Gecko) Chrome/62.0.871.0 Safari/534.2,2022-03-24 12:40:07
63.194.131.93,Mozilla/5.0 (Android 3.2.1; Mobile; rv:11.0) Gecko/11.0 Firefox/11.0,2022-03-20 10:59:52
166.114.168.127,Mozilla/5.0 (compatible; MSIE 6.0; Windows 98; Win 9x 4.90; Trident/3.0),2022-03-26 14:36:22
18.25.92.64,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_7 rv:4.0; yue-HK) AppleWebKit/535.14.2 (KHTML; like Gecko) Version/5.0.2 Safari/535.14.2,2022-03-21 03:41:19
62.221.232.147,Opera/9.27.(X11; Linux x86_64; zu-ZA) Presto/2.9.167 Version/10.00,2022-03-23 05:59:23
174.184.103.170,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/3.1),2022-03-22 11:20:59
33.79.69.90,Mozilla/5.0 (X11; Linux i686) AppleWebKit/533.1 (KHTML; like Gecko) Chrome/21.0.815.0 Safari/533.1,2022-03-14 07:31:30
109.147.113.158,Mozilla/5.0 (iPad; CPU iPad OS 14_2 like Mac OS X) AppleWebKit/534.0 (KHTML; like Gecko) CriOS/28.0.829.0 Mobile/82D493 Safari/534.0,2022-03-05 15:01:19
193.92.183.65,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_2) AppleWebKit/536.2 (KHTML; like Gecko) Chrome/47.0.846.0 Safari/536.2,2022-03-11 00:19:11
145.42.74.15,Opera/8.50.(Windows NT 4.0; lv-LV) Presto/2.9.162 Version/11.00,2022-02-28 23:34:48
80.41.87.43,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 10.0; Trident/4.0),2022-03-03 04:57:16
130.196.134.76,Mozilla/5.0 (Android 3.2.4; Mobile; rv:22.0) Gecko/22.0 Firefox/22.0,2022-03-11 19:50:15
126.233.88.225,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.1; Trident/4.1),2022-03-08 21:48:08
152.78.36.5,Opera/8.19.(Windows NT 5.2; eo-US) Presto/2.9.167 Version/11.00,2022-03-04 06:47:42
171.251.95.6,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 10.0; Trident/4.1),2022-02-27 15:58:01
68.191.62.255,Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; ce-RU) AppleWebKit/535.15.5 (KHTML; like Gecko) Version/4.0.5 Mobile/8B119 Safari/6535.15.5,2022-03-10 10:31:09
14.178.36.76,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_5_1; rv:1.9.3.20) Gecko/2017-04-01 19:21:47 Firefox/3.8,2022-03-28 18:40:57
147.56.88.137,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_8 rv:2.0; uk-UA) AppleWebKit/534.42.7 (KHTML; like Gecko) Version/4.0.1 Safari/534.42.7,2022-03-22 11:40:55
43.104.217.4,Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_3) AppleWebKit/536.1 (KHTML; like Gecko) Chrome/56.0.817.0 Safari/536.1,2022-03-24 11:26:40
154.216.170.109,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/2011-10-25 06:59:02 Firefox/3.8,2022-03-06 08:19:05
190.79.254.73,Mozilla/5.0 (iPad; CPU iPad OS 6_1_6 like Mac OS X) AppleWebKit/532.1 (KHTML; like Gecko) CriOS/54.0.853.0 Mobile/08J062 Safari/532.1,2022-03-14 16:46:46
157.98.13.23,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 6.0; Trident/3.0),2022-03-29 14:56:41
146.94.204.220,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 5.1; Trident/5.0),2022-03-07 19:03:02
139.186.216.117,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.1; Trident/5.1),2022-03-08 02:14:24
